t [s],Step_Index,Cycle_Index,I [A],V [V],cap_charge [Ahr],cap_discharge [Ahr]
11785.84512,2,1,0.999833703,3.900488377,1.273611202,0
11795.86065,2,1,0.999833703,3.901945353,1.276392885,0
11805.87621,2,1,0.999653101,3.90291667,1.279174585,0
11815.89149,2,1,0.999833703,3.904373646,1.281951947,0
11825.9074,2,1,0.999833703,3.905506849,1.284738013,0
11835.92251,2,1,0.999833703,3.906963825,1.287519602,0
11845.92289,2,1,0.999833703,3.908097029,1.290297149,0
11855.93799,2,1,1.000014305,3.909554005,1.293078747,0
11865.93804,2,1,0.999833703,3.910687208,1.295856161,0
11875.95348,2,1,0.999833703,3.911982298,1.298637848,0
11885.95382,2,1,0.999833703,3.913277388,1.301415342,0
11895.96884,2,1,1.000014305,3.914734125,1.304192638,0
11905.96933,2,1,0.999833703,3.915543556,1.306974455,0
11915.98502,2,1,0.999833703,3.917162418,1.309756237,0
11926.00042,2,1,1.000014305,3.918457508,1.312537937,0
11936.01573,2,1,0.999833703,3.919752598,1.315315334,0
11946.03156,2,1,0.999833703,3.920885801,1.318101354,0
11956.04712,2,1,1.000194907,3.922342777,1.320883007,0
11966.06272,2,1,1.000014305,3.923637867,1.323664717,0
11976.07791,2,1,0.999833703,3.925094843,1.326442139,0
11986.07816,2,1,1.000014305,3.926228046,1.329223865,0
11996.09372,2,1,0.999833703,3.927523136,1.332005598,0
12006.09372,2,1,1.000014305,3.928980112,1.334783053,0
12016.10921,2,1,0.999833703,3.930275202,1.337564812,0
12026.12445,2,1,0.999833703,3.931570292,1.340342199,0
12036.12467,2,1,0.999833703,3.933027267,1.343123925,0
12046.13997,2,1,0.999833703,3.934322357,1.345901341,0
12056.15584,2,1,0.999833703,3.935617447,1.348687424,0
12066.17141,2,1,0.999833703,3.936912537,1.351469183,0
12076.18693,2,1,0.999833703,3.938369513,1.354250912,0
12086.20221,2,1,0.999833703,3.939826488,1.357028375,0
12096.21808,2,1,0.999833703,3.941121578,1.359814463,0
12106.23363,2,1,0.999653101,3.942254782,1.362596176,0
12116.24888,2,1,0.999833703,3.943549871,1.36537784,0
12126.26472,2,1,0.999833703,3.945006847,1.36815962,0
12136.2803,2,1,0.999653101,3.946301937,1.370941368,0
12146.29606,2,1,1.000014305,3.947920799,1.373723126,0
12156.3111,2,1,0.999833703,3.949215889,1.376500549,0
12166.31117,2,1,0.999833703,3.950510979,1.379277925,0
12176.32683,2,1,1.000014305,3.951967955,1.382059575,0
12186.32685,2,1,1.000014305,3.953424931,1.384841366,0
12196.34187,2,1,0.999833703,3.954558134,1.387527588,0
12206.34233,2,1,0.999833703,3.956176996,1.390400459,0
12216.35787,2,1,0.999833703,3.9573102,1.393182197,0
12226.37342,2,1,1.000014305,3.958929062,1.395963972,0
12236.38899,2,1,0.999833703,3.960224152,1.398745736,0
12246.4046,2,1,0.999833703,3.961843014,1.401527518,0
12256.42009,2,1,0.999833703,3.962976217,1.404309243,0
12266.4201,2,1,0.999833703,3.964595079,1.407086678,0
12276.43566,2,1,1.000014305,3.966052055,1.409868476,0
12286.45119,2,1,0.999653101,3.967185259,1.412650195,0
12296.4667,2,1,1.000014305,3.968642235,1.415431939,0
12306.46682,2,1,1.000014305,3.970099211,1.418209424,0
12316.48228,2,1,0.999833703,3.971556187,1.420991145,0
12326.498,2,1,1.000014305,3.973013163,1.423772926,0
12336.51336,2,1,0.999833703,3.974308252,1.426554616,0
12346.52868,2,1,0.999833703,3.975765228,1.429332061,0
12356.52887,2,1,0.999833703,3.977222204,1.432113857,0
12366.544,2,1,1.000014305,3.97867918,1.434895539,0
12376.5443,2,1,0.999653101,3.980136156,1.437673069,0
12386.55992,2,1,1.000014305,3.981431246,1.440454822,0
12396.57552,2,1,1.000014305,3.983050108,1.443236525,0
12406.59058,2,1,1.000014305,3.984345198,1.446018115,0
12416.59096,2,1,0.999653101,3.985640287,1.448795605,0
12426.59102,2,1,1.000014305,3.987421036,1.451573035,0
12436.60624,2,1,0.999833703,3.988554239,1.454354634,0
12446.6064,2,1,1.000014305,3.990011215,1.457132089,0
12456.6219,2,1,1.000014305,3.991630077,1.459913795,0
12466.63714,2,1,1.000014305,3.993087053,1.462691167,0
12476.65306,2,1,0.999833703,3.994381905,1.465477202,0
12486.6686,2,1,0.999833703,3.995838881,1.468258928,0
12496.68416,2,1,0.999833703,3.997457743,1.471040655,0
12506.6997,2,1,0.999833703,3.998590946,1.473822417,0
12516.71485,2,1,1.000014305,4.000209808,1.476604041,0
12526.71515,2,1,0.999833703,4.001667023,1.479381502,0
12536.73077,2,1,0.999833703,4.00312376,1.482163224,0
12546.74585,2,1,0.999833703,4.004580975,1.484944767,0
12556.74622,2,1,0.999833703,4.006037712,1.48772226,0
12566.76179,2,1,0.999833703,4.007494926,1.490504018,0
12576.77685,2,1,0.999833703,4.008951664,1.493285578,0
12586.77728,2,1,0.999833703,4.010408878,1.496063103,0
12596.79291,2,1,0.999833703,4.01202774,1.498844868,0
12606.80801,2,1,1.000194907,4.01380825,1.501626477,0
12616.80834,2,1,0.999833703,4.014779568,1.50440394,0
12626.82389,2,1,0.999833703,4.016074657,1.507185669,0
12636.82393,2,1,1.000014305,4.017855644,1.509963113,0
12646.82398,2,1,1.000014305,4.019150734,1.512740566,0
12656.83935,2,1,1.000194907,4.020931244,1.515522241,0
12666.85488,2,1,0.999653101,4.022064686,1.518303968,0
12676.87043,2,1,1.000014305,4.023845196,1.52108569,0
12686.87045,2,1,0.999833703,4.025140285,1.523863062,0
12696.88546,2,1,0.999833703,4.0265975,1.526536262,0
12706.88566,2,1,0.999653101,4.028216362,1.529417782,0
12716.90152,2,1,0.999833703,4.0296731,1.532203891,0
12726.91663,2,1,1.000014305,4.031130314,1.534985452,0
12736.91665,2,1,0.999653101,4.032587051,1.537762821,0
12746.91687,2,1,0.999833703,4.034044266,1.540540303,0
12756.93242,2,1,0.999833703,4.035662651,1.543321978,0
12766.94777,2,1,0.999833703,4.037119865,1.54610364,0
12776.94789,2,1,0.999833703,4.038576603,1.548881109,0
12786.96345,2,1,0.999833703,4.040033817,1.551662839,0
12796.97903,2,1,0.999653101,4.041490555,1.554444559,0
12806.99458,2,1,1.000014305,4.043109417,1.557226276,0
12817.01013,2,1,1.000014305,4.044890404,1.560007992,0
12827.02572,2,1,1.000014305,4.046347141,1.562789694,0
12837.04125,2,1,1.000014305,4.047642231,1.565571373,0
12847.05686,2,1,1.000014305,4.049261093,1.568353131,0
12857.07237,2,1,0.999653101,4.050879955,1.571134823,0
12867.08792,2,1,0.999833703,4.05233717,1.573916504,0
12877.10347,2,1,0.999833703,4.053793907,1.576698204,0
12887.11904,2,1,1.000014305,4.055412769,1.579479942,0
12897.13431,2,1,0.999653101,4.056707859,1.582257301,0
12907.1502,2,1,0.999833703,4.058488846,1.5850434,0
12917.16573,2,1,0.999833703,4.059783936,1.587825158,0
12927.16575,2,1,0.999833703,4.061240673,1.590602577,0
12937.18126,2,1,1.000014305,4.06302166,1.593384275,0
12947.19648,2,1,1.000014305,4.064640522,1.596161589,0
12957.1967,2,1,1.000014305,4.06609726,1.598943263,0
12967.19671,2,1,0.999833703,4.067554474,1.601720615,0
12977.21219,2,1,0.999653101,4.069011211,1.604502277,0
12987.22776,2,1,0.999833703,4.070630074,1.607283984,0
12997.24302,2,1,1.000014305,4.072248936,1.610065642,0
13007.25887,2,1,0.999833703,4.07370615,1.612847421,0
13017.27446,2,1,0.999833703,4.075325012,1.61562913,0
13027.29016,2,1,0.999833703,4.076943874,1.618410828,0
13037.30546,2,1,0.999653101,4.078562737,1.621192457,0
13047.32111,2,1,1.000014305,4.080019474,1.623974236,0
13057.33667,2,1,0.999833703,4.081638336,1.626755935,0
13067.35224,2,1,1.000014305,4.083257198,1.629537643,0
13077.36776,2,1,1.000014305,4.084714413,1.632319355,0
13087.38335,2,1,0.999833703,4.086333275,1.635101122,0
13097.39893,2,1,0.999833703,4.087952137,1.637882828,0
13107.4145,2,1,0.999833703,4.089408875,1.640664548,0
13117.43004,2,1,1.000014305,4.091189861,1.643446212,0
13127.44561,2,1,0.999833703,4.092646599,1.646227955,0
13137.4611,2,1,0.999833703,4.094103813,1.649009633,0
13147.46111,2,1,0.999833703,4.095884323,1.651786705,0
13157.47674,2,1,0.999833703,4.097503185,1.654568074,0
13167.49222,2,1,0.999653101,4.099122047,1.657349427,0
13177.50778,2,1,0.999472499,4.100417137,1.660130824,0
13187.52331,2,1,1.000014305,4.102198124,1.662912185,0
13197.53891,2,1,0.999653101,4.103816986,1.665693565,0
13207.55451,2,1,0.999833703,4.105597496,1.668474946,0
13217.57002,2,1,0.999653101,4.10705471,1.671256303,0
13227.58558,2,1,0.999833703,4.10883522,1.67403767,0
13237.60114,2,1,0.999833703,4.110292435,1.676819052,0
13247.61668,2,1,0.999653101,4.112072945,1.679600453,0
13257.63205,2,1,0.999833703,4.113530159,1.682377498,0
13267.6479,2,1,0.999653101,4.115148544,1.685163228,0
13277.66343,2,1,0.999653101,4.116929531,1.687944562,0
13287.67885,2,1,0.999833703,4.118548393,1.690725872,0
13297.69447,2,1,0.999653101,4.120167255,1.693507295,0
13307.71005,2,1,0.999653101,4.121786118,1.696288713,0
13317.72563,2,1,0.999653101,4.123566628,1.699070142,0
13327.74117,2,1,0.999833703,4.12518549,1.701851516,0
13337.75677,2,1,0.999472499,4.126642704,1.704632904,0
13347.77226,2,1,0.999833703,4.128746986,1.707414242,0
13357.78788,2,1,0.999653101,4.130042076,1.710195609,0
13367.80321,2,1,0.999833703,4.131823063,1.712976918,0
13377.80332,2,1,0.999653101,4.133603573,1.715754014,0
13387.81903,2,1,0.999653101,4.135222435,1.718535432,0
13397.83447,2,1,0.999653101,4.136841297,1.721316828,0
13407.85001,2,1,0.999833703,4.138622284,1.724098243,0
13417.86557,2,1,0.999833703,4.140241146,1.726879628,0
13427.88088,2,1,0.999472499,4.141860008,1.729656693,0
13437.89674,2,1,0.999833703,4.14347887,1.73244247,0
13447.91228,2,1,0.999833703,4.145583153,1.735223874,0
13457.9278,2,1,0.999833703,4.147040367,1.73800519,0
13467.94319,2,1,0.999833703,4.148820877,1.740786524,0
13477.94328,2,1,0.999653101,4.150439739,1.743563608,0
13487.95886,2,1,0.999653101,4.152220726,1.746345001,0
13497.97445,2,1,0.999653101,4.153839588,1.749126414,0
13507.99001,2,1,0.999833703,4.155620098,1.751907823,0
13518.00532,2,1,0.999833703,4.157401085,1.754689088,0
13528.00535,2,1,0.999833703,4.159019947,1.757466122,0
13538.00538,2,1,0.999653101,4.160800457,1.760243164,0
13548.02094,2,1,0.999833703,4.162743092,1.763024545,0
13558.03652,2,1,0.999653101,4.164361954,1.76580597,0
13568.05203,2,1,0.999833703,4.166304588,1.768587334,0
13578.05204,2,1,0.999653101,4.167761803,1.771364411,0
13588.06724,2,1,0.999833703,4.169542313,1.774141394,0
13598.06751,2,1,0.999653101,4.171323299,1.776922755,0
13608.08305,2,1,0.999653101,4.173265934,1.779704085,0
13618.0986,2,1,0.999653101,4.175046444,1.782485502,0
13628.11418,2,1,0.999833703,4.176665306,1.785266902,0
13638.12944,2,1,0.999833703,4.178607941,1.788043957,0
13648.14536,2,1,0.999653101,4.180388927,1.790829692,0
13658.16067,2,1,0.999833703,4.182169437,1.793610987,0
13668.16078,2,1,0.999833703,4.183950424,1.796388095,0
13678.17635,2,1,0.999833703,4.185893059,1.799169508,0
13688.1917,2,1,0.999653101,4.187511921,1.801950829,0
13698.19183,2,1,0.999833703,4.189454556,1.804727942,0
13708.2075,2,1,0.999653101,4.191073418,1.807509336,0
13718.22295,2,1,0.999833703,4.193016052,1.810290683,0
13728.23859,2,1,0.999833703,4.194796562,1.813072102,0
13738.25411,2,1,0.999653101,4.196577072,1.815853468,0
13748.26963,2,1,0.999833703,4.198519707,1.818634812,0
13756.25383,2,1,0.999833703,4.200138569,1.820852081,0
13766.27004,3,1,0.973284125,4.199814796,1.823591352,0
13776.28549,3,1,0.951972246,4.199814796,1.826268779,0
13786.2855,3,1,0.932466447,4.199653149,1.828885873,0
13796.30106,3,1,0.913683116,4.199653149,1.831454079,0
13806.31662,3,1,0.896344602,4.199814796,1.833972162,0
13816.33218,3,1,0.879547954,4.199814796,1.836442433,0
13826.34765,3,1,0.863112509,4.199814796,1.838866623,0
13836.34769,3,1,0.847218871,4.199653149,1.84124254,0
13846.36321,3,1,0.832047701,4.199814796,1.843578982,0
13856.37878,3,1,0.817598939,4.199814796,1.845873819,0
13866.3943,3,1,0.803511441,4.199814796,1.8481281,0
13876.40989,3,1,0.789062679,4.199653149,1.850343225,0
13886.42547,3,1,0.775516987,4.199814796,1.852519612,0
13896.44099,3,1,0.762151897,4.199814796,1.854658108,0
13906.45658,3,1,0.748967409,4.199814796,1.856759926,0
13916.47216,3,1,0.736144185,4.199653149,1.858825571,0
13926.48766,3,1,0.723320901,4.199653149,1.860855771,0
13936.50324,3,1,0.711400688,4.199814796,1.862851541,0
13946.51885,3,1,0.69911927,4.199814796,1.864813669,0
13956.53427,3,1,0.687379658,4.199653149,1.866739666,0
13966.54959,3,1,0.675820649,4.199814796,1.868636328,0
13976.56554,3,1,0.664622903,4.199653149,1.870504043,0
13986.58104,3,1,0.653605759,4.199814796,1.872337926,0
13996.5966,3,1,0.643130362,4.199653149,1.874141544,0
14006.59666,3,1,0.632655025,4.199976921,1.875912681,0
14016.61207,3,1,0.621999085,4.199814796,1.877657442,0
14026.62767,3,1,0.611885011,4.199814796,1.879373606,0
14036.64319,3,1,0.601590276,4.199814796,1.88106178,0
14046.65848,3,1,0.592198551,4.199814796,1.88272236,0
14056.65859,3,1,0.582265079,4.199814796,1.884353455,0
14066.67424,3,1,0.572873354,4.199814796,1.885960742,0
14076.68983,3,1,0.563662291,4.199653149,1.887541977,0
14086.70542,3,1,0.554812431,4.199814796,1.889097779,0
14096.72062,3,1,0.545962572,4.199814796,1.890628419,0
14106.72076,3,1,0.537112772,4.199814796,1.892132144,0
14116.73614,3,1,0.528262913,4.199653149,1.893611531,0
14126.75151,3,1,0.520135462,4.199653149,1.895071934,0
14136.75191,3,1,0.512008071,4.199814796,1.896504994,0
14146.76704,3,1,0.503700018,4.199653149,1.897917445,0
14156.76739,3,1,0.495933831,4.199814796,1.899305361,0
14166.78256,3,1,0.487987012,4.199814796,1.900673279,0
14176.78288,3,1,0.480040222,4.199653149,1.902017753,0
14186.79797,3,1,0.472996444,4.199653149,1.903340972,0
14196.7983,3,1,0.465230256,4.199653149,1.904643603,0
14206.79846,3,1,0.458367109,4.199814796,1.905927869,0
14216.81396,3,1,0.450781524,4.199653149,1.907192116,0
14226.82904,3,1,0.443737745,4.199653149,1.908436457,0
14236.82937,3,1,0.437235802,4.199653149,1.90965972,0
14246.84442,3,1,0.430372655,4.199814796,1.910866045,0
14256.84476,3,1,0.423509508,4.199653149,1.91205201,0
14266.86001,3,1,0.417007565,4.199814796,1.913221257,0
14276.86031,3,1,0.410866857,4.199814796,1.914370744,0
14286.86035,3,1,0.404726148,4.199814796,1.915502827,0
14296.87584,3,1,0.398404807,4.199653149,1.916619363,0
14306.89139,3,1,0.39244473,4.199653149,1.917718877,0
14316.90698,3,1,0.386484623,4.199976921,1.91880154,0
14326.92251,3,1,0.380343884,4.199814796,1.919867689,0
14336.93815,3,1,0.374383777,4.199653149,1.92091775,0
14346.95367,3,1,0.368965507,4.199976921,1.921951827,0
14356.96925,3,1,0.363186002,4.199814796,1.922970188,0
14366.98486,3,1,0.357767731,4.199653149,1.923973145,0
14377.00034,3,1,0.35234946,4.199653149,1.924961137,0
14387.01595,3,1,0.347292393,4.199814796,1.925934496,0
14397.03141,3,1,0.342235327,4.199814796,1.926893281,0
14407.04668,3,1,0.336997658,4.199814796,1.927836358,0
14417.06256,3,1,0.331940621,4.199653149,1.928768403,0
14427.07811,3,1,0.327064157,4.199653149,1.929685345,0
14437.09356,3,1,0.322548926,4.199653149,1.930588757,0
14447.09361,3,1,0.317491859,4.199653149,1.931477527,0
14457.10913,3,1,0.312976629,4.199814796,1.932354468,0
14467.12471,3,1,0.308280796,4.199814796,1.933218626,0
14477.14027,3,1,0.303765565,4.199814796,1.934070151,0
14487.1559,3,1,0.299430937,4.199653149,1.934909302,0
14497.17139,3,1,0.294915706,4.199814796,1.935736248,0
14507.18693,3,1,0.290581077,4.199653149,1.936551181,0
14517.20267,3,1,0.286607683,4.199814796,1.937354326,0
14527.21766,3,1,0.282453656,4.199814796,1.938144655,0
14537.21768,3,1,0.278660864,4.199653149,1.938923636,0
14547.23357,3,1,0.274506867,4.199814796,1.939694058,0
14557.24914,3,1,0.270533442,4.199653149,1.940452453,0
14567.2647,3,1,0.26674065,4.199653149,1.941200101,0
14577.28008,3,1,0.262947857,4.199814796,1.941935943,0
14587.29579,3,1,0.259335667,4.199653149,1.942663583,0
14597.31135,3,1,0.255723506,4.199814796,1.943379763,0
14607.32691,3,1,0.252291918,4.199814796,1.944085874,0
14617.34246,3,1,0.248499125,4.199814796,1.94478204,0
14627.35801,3,1,0.244886935,4.199814796,1.945468531,0
14637.3736,3,1,0.24181658,4.199653149,1.946145532,0
14647.38913,3,1,0.23820439,4.199653149,1.946813215,0
14657.40472,3,1,0.234953433,4.199814796,1.947471625,0
14667.42024,3,1,0.231702462,4.199814796,1.948120895,0
14677.43528,3,1,0.228632107,4.199814796,1.948759186,0
14687.43532,3,1,0.225200519,4.199653149,1.949391591,0
14697.43549,3,1,0.222491384,4.199814796,1.950012596,0
14707.43559,3,1,0.219240412,4.199814796,1.950626936,0
14717.45076,3,1,0.216350675,4.199653149,1.951232917,0
14727.45115,3,1,0.213460922,4.199814796,1.951829662,0
14737.46669,3,1,0.21057117,4.199653149,1.952419231,0
14747.48179,3,1,0.207681432,4.199653149,1.953000916,0
14757.48215,3,1,0.20479168,4.199814796,1.953574017,0
14767.4977,3,1,0.202082545,4.199653149,1.954140171,0
14777.51284,3,1,0.199734613,4.199976921,1.954698833,0
14787.5132,3,1,0.196844876,4.199814796,1.955249192,0
14797.52876,3,1,0.194135725,4.199814796,1.955793144,0
14807.54454,3,1,0.191607207,4.199653149,1.956329894,0
14817.55968,3,1,0.189259276,4.199814796,1.956858782,0
14827.5599,3,1,0.186730742,4.199653149,1.95738158,0
14837.57542,3,1,0.184382826,4.199814796,1.957897342,0
14847.59055,3,1,0.181854293,4.199653149,1.958406428,0
14857.59088,3,1,0.179506376,4.199814796,1.95890807,0
14867.60649,3,1,0.17715846,4.199653149,1.959403873,0
14877.62168,3,1,0.174810544,4.199814796,1.959892514,0
14887.62192,3,1,0.172462612,4.199653149,1.9603756,0
14897.63747,3,1,0.169934079,4.199653149,1.960852447,0
14907.65302,3,1,0.168308601,4.199814796,1.961323153,0
14917.66857,3,1,0.166141286,4.199814796,1.961787831,0
14927.68421,3,1,0.16379337,4.199653149,1.962246601,0
14937.69917,3,1,0.161806673,4.199814796,1.962695192,0
14947.69971,3,1,0.159639359,4.199653149,1.963145931,0
14957.71499,3,1,0.157652661,4.199814796,1.963587472,0
14967.73074,3,1,0.155846566,4.199814796,1.964023512,0
14977.74633,3,1,0.154040471,4.199814796,1.964454122,0
14987.76178,3,1,0.151873156,4.199491024,1.964879265,0
14997.77745,3,1,0.149886459,4.199653149,1.965298968,0
15007.79337,3,1,0.147899762,4.199814796,1.965712999,0
15017.80858,3,1,0.146635488,4.199814796,1.966123128,0
15027.82412,3,1,0.144287571,4.199814796,1.966527497,0
15037.83967,3,1,0.142662093,4.199653149,1.966926932,0
15047.85524,3,1,0.1410366,4.199814796,1.967321508,0
15057.87078,3,1,0.139049903,4.199653149,1.967711245,0
15067.88615,3,1,0.137424409,4.199653149,1.968096136,0
15077.88628,3,1,0.135979548,4.199976921,1.968475787,0
15087.90184,3,1,0.134173453,4.199653149,1.968851304,0
15097.91737,3,1,0.132728577,4.199653149,1.969222319,0
15107.93295,3,1,0.130922481,4.199653149,1.969588836,0
15117.94853,3,1,0.129297003,4.199653149,1.969950902,0
15127.9641,3,1,0.128032729,4.199814796,1.970308734,0
15137.97964,3,1,0.126226649,4.199653149,1.970662323,0
15147.99517,3,1,0.124962375,4.199814796,1.97101182,0
15158.01073,3,1,0.123336896,4.199653149,1.97135697,0
15168.02627,3,1,0.12189202,4.199814796,1.971698054,0
15178.04134,3,1,0.120627753,4.199653149,1.97203044,0
15188.04185,3,1,0.119182877,4.199814796,1.972367868,0
15198.05738,3,1,0.117738008,4.199653149,1.972697151,0
15208.07294,3,1,0.116473742,4.199814796,1.973022573,0
15218.08837,3,1,0.114848256,4.199653149,1.973344063,0
15228.10405,3,1,0.113583989,4.199814796,1.973661899,0
15238.11957,3,1,0.11231973,4.199814796,1.973976024,0
15248.13513,3,1,0.110694245,4.199653149,1.974286626,0
15258.15051,3,1,0.109610587,4.199653149,1.974593567,0
15268.16624,3,1,0.108165711,4.199653149,1.974897038,0
15278.18181,3,1,0.107082061,4.199814796,1.975196961,0
15288.19748,3,1,0.105998404,4.199653149,1.975493467,0
15298.19753,3,1,0.104734138,4.199653149,1.975786179,0
15308.21288,3,1,0.103650481,4.199653149,1.976075949,0
15318.22847,3,1,0.102386214,4.199653149,1.976362636,0
15328.24398,3,1,0.101302564,4.199653149,1.976646062,0
15338.25953,3,1,0.100218907,4.199814796,1.976926422,0
15348.27509,3,1,0.09913525,4.199653149,1.977203623,0
15358.29064,3,1,0.098051593,4.199653149,1.977477621,0
15368.30621,3,1,0.096787326,4.199814796,1.977748673,0
15378.32179,3,1,0.096064895,4.199653149,1.97801672,0
15388.32182,3,1,0.094981238,4.199814796,1.978281473,0
15398.33725,3,1,0.093716972,4.199814796,1.978543629,0
15408.35282,3,1,0.092272095,4.199653149,1.978802827,0
15418.36836,3,1,0.091910876,4.199814796,1.979059099,0
15428.38394,3,1,0.090646617,4.199653149,1.979312731,0
15438.39897,3,1,0.08938235,4.199653149,1.979556271,0
15448.39942,3,1,0.088840522,4.199814796,1.979811569,0
15458.41497,3,1,0.087756865,4.199653149,1.980057085,0
15468.43055,3,1,0.087034427,4.199814796,1.980299954,0
15478.44612,3,1,0.085950769,4.199814796,1.980540184,0
15488.46161,3,1,0.08486712,4.199814796,1.980777818,0
15498.47722,3,1,0.084325291,4.199814796,1.981013012,0
15508.49277,3,1,0.083061025,4.199814796,1.981245754,0
15518.50834,3,1,0.082338586,4.199653149,1.981475967,0
15528.52387,3,1,0.081435539,4.199491024,1.981703883,0
15538.53918,3,1,0.080532491,4.199814796,1.981929233,0
15548.55507,3,1,0.079810061,4.199814796,1.982152433,0
15558.57063,3,1,0.079087622,4.199814796,1.982373276,0
15568.58607,3,1,0.078365184,4.199814796,1.98259183,0
