t [s],tt [s],Step_Index,Cycle_Index,I [A],V [V],cap_charge [Ahr],cap_discharge [Ahr]
3872.464187,3812.462532,2,1,1.000014305,3.802709341,1.058874008,0
3882.469903,3822.468248,2,1,1.000014305,3.803680658,1.061653069,0
3892.479602,3832.477947,2,1,0.999653101,3.804328203,1.06443324,0
3902.483392,3842.481737,2,1,1.000194907,3.805623293,1.067211768,0
3912.48716,3852.485505,2,1,0.999833703,3.806270838,1.069990271,0
3922.4988,3862.497145,2,1,0.999833703,3.807404041,1.072770928,0
3932.502623,3872.500968,2,1,0.999833703,3.808375359,1.075549462,0
3942.50733,3882.505675,2,1,0.999833703,3.809346676,1.078328198,0
3952.517031,3892.515376,2,1,0.999833703,3.810156107,1.081108346,0
3962.520797,3902.519142,2,1,0.999833703,3.811127424,1.083886902,0
3972.524607,3912.522952,2,1,1.000014305,3.811936855,1.086665433,0
3982.533299,3922.531644,2,1,0.999833703,3.813070059,1.089445274,0
3992.537115,3932.53546,2,1,0.999833703,3.814041376,1.092223778,0
4002.540878,3942.539223,2,1,0.999833703,3.815012693,1.095002284,0
4012.550524,3952.548869,2,1,0.999833703,3.815822124,1.097782417,0
4022.554369,3962.552714,2,1,0.999653101,3.816793442,1.100560918,0
4032.558106,3972.556451,2,1,0.999653101,3.817602873,1.103339339,0
4042.564353,3982.562698,2,1,0.999833703,3.818736076,1.106118506,0
4052.571609,3992.569954,2,1,1.000014305,3.819707394,1.10889795,0
4062.575422,4002.573767,2,1,0.999833703,3.820516825,1.111676484,0
4072.580632,4012.578977,2,1,1.000014305,3.821488142,1.114455377,0
4082.589848,4022.588193,2,1,1.000014305,3.822297573,1.117235366,0
4092.59359,4032.591935,2,1,0.999833703,3.82326889,1.120013854,0
4102.598866,4042.597211,2,1,0.999833703,3.824240208,1.122792742,0
4112.607045,4052.60539,2,1,0.999833703,3.824887753,1.125572448,0
4122.61084,4062.609185,2,1,1.000014305,3.826020956,1.12835096,0
4132.614742,4072.613087,2,1,1.000014305,3.826992273,1.131129488,0
4142.624309,4082.622654,2,1,1.000014305,3.827801704,1.133909593,0
4152.628088,4092.626433,2,1,0.999833703,3.828773022,1.136688039,0
4162.631949,4102.630295,2,1,1.000014305,3.829744339,1.139466555,0
4172.642572,4112.640917,2,1,1.000014305,3.830715656,1.142246934,0
4182.647341,4122.645686,2,1,0.999833703,3.831525087,1.145025692,0
4192.651114,4132.649459,2,1,0.999833703,3.832496405,1.147804216,0
4202.659809,4142.658154,2,1,1.000014305,3.833305597,1.150584101,0
4212.664559,4152.662904,2,1,1.000014305,3.834115028,1.153362888,0
4222.668397,4162.666742,2,1,0.999833703,3.835086346,1.156141408,0
4232.677058,4172.675403,2,1,0.999833703,3.836219549,1.15892124,0
4242.680869,4182.679214,2,1,1.000014305,3.83702898,1.161699745,0
4252.684659,4192.683004,2,1,0.999833703,3.838000298,1.164478237,0
4262.695303,4202.693648,2,1,1.000194907,3.838971615,1.167258585,0
4272.699078,4212.697423,2,1,1.000014305,3.839942932,1.17003707,0
4282.702868,4222.701213,2,1,0.999833703,3.840914249,1.17281558,0
4292.712549,4232.710894,2,1,1.000014305,3.841885567,1.175595699,0
4302.716302,4242.714647,2,1,0.999833703,3.842856884,1.178374165,0
4312.720108,4252.718453,2,1,0.999833703,3.843828201,1.181152668,0
4322.729778,4262.728123,2,1,1.000014305,3.844799519,1.183932824,0
4332.73361,4272.731955,2,1,1.000014305,3.84560895,1.186711349,0
4342.737348,4282.735693,2,1,0.999653101,3.846742153,1.189489828,0
4352.74802,4292.746365,2,1,0.999653101,3.84771347,1.19227025,0
4362.752763,4302.751108,2,1,1.000014305,3.848684788,1.195049019,0
4372.756569,4312.754914,2,1,0.999833703,3.849817991,1.197827503,0
4382.766231,4322.764576,2,1,0.999833703,3.850627422,1.200607659,0
4392.77003,4332.768375,2,1,1.000014305,3.851760626,1.203386169,0
4402.773807,4342.772152,2,1,0.999833703,3.852731943,1.206164692,0
4412.783525,4352.78187,2,1,1.000014305,3.85370326,1.208944872,0
4422.787297,4362.785642,2,1,1.000014305,3.854836464,1.211723405,0
4432.792035,4372.79038,2,1,0.999653101,3.855645895,1.214502221,0
4442.801697,4382.800042,2,1,0.999833703,3.856940985,1.217282415,0
4452.808447,4392.806792,2,1,0.999833703,3.857912302,1.220061767,0
4462.812222,4402.810567,2,1,0.999653101,3.858721733,1.222840249,0
4472.821878,4412.820223,2,1,1.000014305,3.860016823,1.225620355,0
4482.825693,4422.824038,2,1,0.999653101,3.86098814,1.228398882,0
4492.829471,4432.827816,2,1,0.999833703,3.862121344,1.231177387,0
4502.840136,4442.838481,2,1,0.999833703,3.863254547,1.233957799,0
4512.843946,4452.842292,2,1,0.999653101,3.864225864,1.236736304,0
4522.847763,4462.846108,2,1,0.999833703,3.865197182,1.239514805,0
4532.860285,4472.85863,2,1,1.000014305,3.866330385,1.242295742,0
4542.864097,4482.862442,2,1,1.000194907,3.867625475,1.24507425,0
4552.867877,4492.866222,2,1,0.999833703,3.868596792,1.247852749,0
4562.877547,4502.875892,2,1,1.000014305,3.869729996,1.250632862,0
4572.881347,4512.879692,2,1,0.999833703,3.870863199,1.253411336,0
4582.885151,4522.883496,2,1,1.000014305,3.871996403,1.256189856,0
4592.893841,4532.892186,2,1,0.999833703,3.873129606,1.258969736,0
4602.897625,4542.89597,2,1,1.000014305,3.874100924,1.261748275,0
4612.901484,4552.899829,2,1,0.999833703,3.875234127,1.264526825,0
4622.911075,4562.90942,2,1,0.999833703,3.876367331,1.267306991,0
4632.91489,4572.913235,2,1,1.000014305,3.877500534,1.270085554,0
4642.918664,4582.917009,2,1,0.999833703,3.878633738,1.272864069,0
4652.928352,4592.926698,2,1,0.999833703,3.879928827,1.275644175,0
4662.932146,4602.930491,2,1,0.999833703,3.880900145,1.278422682,0
4672.935954,4612.934299,2,1,0.999833703,3.882195234,1.281201209,0
4682.945569,4622.943914,2,1,0.999833703,3.883328438,1.283981358,0
4692.949412,4632.947757,2,1,0.999833703,3.884461641,1.286759855,0
4702.953269,4642.951614,2,1,1.000014305,3.885756731,1.289538398,0
4712.962842,4652.961187,2,1,1.000014305,3.886889935,1.29231856,0
4722.966667,4662.965012,2,1,0.999833703,3.888023138,1.295097093,0
4732.972474,4672.97082,2,1,0.999653101,3.889156342,1.297876195,0
4742.983038,4682.981383,2,1,0.999833703,3.890451431,1.300656601,0
4752.986815,4692.98516,2,1,0.999833703,3.891584635,1.3034351,0
4762.990607,4702.988952,2,1,0.999833703,3.892879725,1.306213601,0
4773.001253,4712.999598,2,1,0.999833703,3.894174814,1.308994054,0
4783.005058,4723.003403,2,1,0.999833703,3.895146132,1.311772604,0
4793.008834,4733.007179,2,1,0.999833703,3.896441221,1.314551151,0
4803.019484,4743.017829,2,1,0.999833703,3.897736311,1.317331571,0
4813.023256,4753.021601,2,1,1.000194907,3.899031401,1.320110109,0
4823.027052,4763.025397,2,1,0.999833703,3.900002718,1.322888589,0
4833.035771,4773.034116,2,1,0.999653101,3.901297808,1.325668454,0
4843.039526,4783.037871,2,1,0.999833703,3.902592897,1.328446943,0
4853.043342,4793.041687,2,1,0.999653101,3.903887987,1.331225459,0
4863.05493,4803.053275,2,1,0.999833703,3.905021191,1.334006153,0
4873.057775,4813.05612,2,1,1.000014305,3.90631628,1.336784392,0
4883.061606,4823.059951,2,1,0.999653101,3.90761137,1.3395629,0
4893.072188,4833.070533,2,1,1.000014305,3.90890646,1.342343293,0
4903.076031,4843.074376,2,1,0.999833703,3.91020155,1.345121848,0
4913.079788,4853.078133,2,1,1.000014305,3.911496639,1.347900321,0
4923.090417,4863.088762,2,1,0.999833703,3.912791729,1.35068076,0
4933.094219,4873.092564,2,1,0.999833703,3.913924694,1.353459253,0
4943.099012,4883.097357,2,1,0.999833703,3.915219784,1.356238077,0
4953.107673,4893.106018,2,1,0.999833703,3.91667676,1.359017979,0
4963.111465,4903.10981,2,1,0.999653101,3.917809963,1.361796504,0
4973.116243,4913.114588,2,1,0.999833703,3.919105053,1.364575287,0
4983.126899,4923.125244,2,1,0.999833703,3.920723915,1.367355704,0
4993.130687,4933.129032,2,1,0.999833703,3.921857119,1.37013417,0
5003.134517,4943.132862,2,1,0.999833703,3.923152208,1.372912696,0
5013.145112,4953.143457,2,1,1.000014305,3.924609184,1.375693128,0
5023.148923,4963.147268,2,1,0.999833703,3.925904274,1.378471655,0
5033.152749,4973.151094,2,1,0.999833703,3.927037477,1.381250184,0
5043.16237,4983.160715,2,1,0.999833703,3.928332567,1.384030365,0
5053.166244,4993.164589,2,1,0.999833703,3.929789543,1.386808952,0
5063.169969,5003.168314,2,1,0.999833703,3.931084633,1.389587463,0
5073.180587,5013.178932,2,1,0.999833703,3.932379723,1.392367891,0
5083.184454,5023.182799,2,1,1.000014305,3.933836699,1.395146405,0
5093.188183,5033.186528,2,1,0.999833703,3.934969902,1.397924923,0
5103.198866,5043.197211,2,1,1.000014305,3.936426878,1.400705408,0
5113.202645,5053.20099,2,1,0.999833703,3.937721968,1.403483971,0
5123.207439,5063.205784,2,1,0.999833703,3.939178944,1.406262788,0
5133.217065,5073.21541,2,1,0.999833703,3.940474033,1.409042963,0
5143.221835,5083.22018,2,1,1.000194907,3.942092896,1.411821766,0
5153.225677,5093.224022,2,1,0.999833703,3.943226099,1.414600322,0
5163.234366,5103.232711,2,1,0.999833703,3.944844961,1.417380215,0
5173.240098,5113.238444,2,1,1.000194907,3.946140051,1.420159279,0
5183.245887,5123.244232,2,1,1.000014305,3.947597027,1.422938362,0
5193.252608,5133.250953,2,1,0.999833703,3.94873023,1.425717707,0
5203.259366,5143.257711,2,1,0.999833703,3.950187206,1.428497075,0
5213.264119,5153.262464,2,1,0.999833703,3.951482296,1.431275882,0
5223.274755,5163.2731,2,1,1.000014305,3.953101158,1.434056293,0
5233.278547,5173.276892,2,1,1.000014305,3.954396248,1.436834859,0
5243.282326,5183.280671,2,1,0.999833703,3.955691338,1.43961344,0
5253.283132,5193.281477,2,1,0.999653101,3.956986427,1.442391154,0
5263.28892,5203.287265,2,1,0.999653101,3.958443403,1.445170277,0
5273.291707,5213.290052,2,1,0.999833703,3.959900379,1.447948572,0
5283.303321,5223.301665,2,1,1.000014305,3.961357355,1.45072935,0
5293.309066,5233.307411,2,1,0.999833703,3.962652445,1.453508439,0
5303.312874,5243.311219,2,1,1.000194907,3.964271307,1.456286967,0
5313.322526,5253.320871,2,1,1.000194907,3.965566397,1.459067133,0
5323.326327,5263.324672,2,1,1.000014305,3.967185259,1.461845682,0
5333.33111,5273.329455,2,1,0.999833703,3.968318462,1.464624518,0
5343.341747,5283.340092,2,1,0.999833703,3.969775438,1.46740501,0
5353.345529,5293.343874,2,1,0.999833703,3.971232414,1.470183573,0
5363.349362,5303.347707,2,1,1.000014305,3.972527504,1.472962146,0
5373.359954,5313.358299,2,1,1.000014305,3.974146366,1.475742582,0
5383.363823,5323.362168,2,1,0.999833703,3.975603342,1.478521128,0
5393.368583,5333.366929,2,1,1.000014305,3.976898432,1.481299942,0
5403.380137,5343.378482,2,1,1.000014305,3.978193521,1.484080667,0
5413.383947,5353.382292,2,1,0.999833703,3.979812384,1.486859218,0
5423.387732,5363.386077,2,1,0.999833703,3.981107473,1.489637764,0
5433.397379,5373.395724,2,1,0.999833703,3.982564449,1.492417945,0
5443.402191,5383.400536,2,1,1.000194907,3.984183311,1.495196699,0
5453.406942,5393.405287,2,1,1.000014305,3.985640287,1.497975463,0
5463.418549,5403.416894,2,1,1.000014305,3.986935377,1.500756173,0
5473.423367,5413.421712,2,1,0.999833703,3.988230467,1.503535005,0
5483.427167,5423.425512,2,1,1.000014305,3.990011215,1.506313551,0
5493.437791,5433.436136,2,1,1.000014305,3.991306305,1.509093993,0
5503.441556,5443.439901,2,1,0.999833703,3.992763281,1.511872514,0
5513.445347,5453.443692,2,1,1.000014305,3.994220018,1.514651019,0
5523.455027,5463.453373,2,1,1.000014305,3.995676994,1.517431195,0
5533.458809,5473.457154,2,1,1.000014305,3.99713397,1.52020971,0
5543.462615,5483.46096,2,1,1.000014305,3.99842906,1.522988288,0
5553.473264,5493.471609,2,1,1.000014305,4.000048161,1.525768718,0
5563.478011,5503.476356,2,1,0.999833703,4.00134325,1.528547484,0
5573.481901,5513.480246,2,1,0.999833703,4.002962112,1.531326026,0
5583.492495,5523.49084,2,1,0.999833703,4.004257202,1.534106389,0
5593.49823,5533.496575,2,1,0.999833703,4.005876064,1.536885448,0
5603.502006,5543.500351,2,1,1.000014305,4.007332802,1.539663961,0
5613.513615,5553.51196,2,1,1.000014305,4.008790016,1.542444668,0
5623.518424,5563.516769,2,1,1.000014305,4.010246754,1.545223452,0
5633.523204,5573.521549,2,1,0.999833703,4.011541843,1.548002285,0
5643.533799,5583.532144,2,1,0.999833703,4.012999058,1.550782696,0
5653.537596,5593.535941,2,1,0.999833703,4.014455795,1.553561169,0
5663.542398,5603.540743,2,1,0.999833703,4.016236782,1.556339973,0
5673.554953,5613.553298,2,1,0.999833703,4.017531872,1.559120939,0
5683.558774,5623.557119,2,1,0.999833703,4.018988609,1.561899489,0
5693.562557,5633.560902,2,1,0.999833703,4.020607471,1.564678023,0
5703.573217,5643.571562,2,1,0.999833703,4.021902561,1.567458447,0
5713.577957,5653.576302,2,1,0.999833703,4.023521423,1.570237257,0
5723.583734,5663.582079,2,1,1.000014305,4.024978638,1.573016289,0
5733.58559,5673.583935,2,1,0.999653101,4.026273727,1.575794294,0
5743.59128,5683.589625,2,1,0.999653101,4.02789259,1.578573251,0
5753.596131,5693.594476,2,1,0.999833703,4.029349327,1.581351818,0
5763.606687,5703.605032,2,1,0.999653101,4.030806541,1.584131946,0
5773.610531,5713.608877,2,1,0.999833703,4.032263279,1.586910196,0
5783.614285,5723.61263,2,1,0.999653101,4.033882141,1.589688449,0
5793.624975,5733.62332,2,1,0.999653101,4.035501003,1.592468618,0
5803.630681,5743.629026,2,1,0.999653101,4.036957741,1.595247374,0
5813.635427,5753.633772,2,1,0.999833703,4.038414955,1.59802592,0
5823.64415,5763.642495,2,1,0.999833703,4.039871693,1.600805542,0
5833.64893,5773.647275,2,1,0.999833703,4.041328907,1.603584101,0
5843.654658,5783.653003,2,1,0.999833703,4.042947769,1.606362898,0
5853.66626,5793.664605,2,1,0.999833703,4.044404507,1.60914333,0
5863.670059,5803.668404,2,1,0.999833703,4.045861721,1.611921537,0
5873.674932,5813.673277,2,1,0.999653101,4.047318459,1.614700099,0
5883.686474,5823.684819,2,1,0.999833703,4.048937321,1.617480516,0
5893.690305,5833.68865,2,1,0.999833703,4.050556183,1.620258824,0
5903.694047,5843.692393,2,1,0.999833703,4.052175045,1.623037076,0
5913.704679,5853.703024,2,1,0.999833703,4.053470135,1.625817257,0
5923.710433,5863.708778,2,1,0.999833703,4.055088997,1.628596046,0
5933.714238,5873.712583,2,1,1.000014305,4.056707859,1.631374315,0
5943.724851,5883.723196,2,1,0.999833703,4.058165073,1.634154494,0
5953.729614,5893.727959,2,1,0.999833703,4.059783936,1.636933064,0
5963.734382,5903.732727,2,1,1.000014305,4.061402798,1.639711651,0
5973.74212,5913.740465,2,1,0.999833703,4.062697887,1.642491025,0
5983.745932,5923.744277,2,1,0.999833703,4.06431675,1.645269271,0
5993.749771,5933.748116,2,1,0.999653101,4.065773487,1.64804753,0
6003.761297,5943.759642,2,1,1.000014305,4.067392349,1.650827909,0
6013.765118,5953.763463,2,1,0.999653101,4.069011211,1.653606191,0
6023.768918,5963.767263,2,1,0.999833703,4.070468426,1.656384444,0
6033.777568,5973.775913,2,1,0.999653101,4.071925163,1.659164069,0
6043.784321,5983.782666,2,1,0.999833703,4.073544025,1.661943122,0
6053.78826,5993.786605,2,1,0.999653101,4.07500124,1.664721393,0
6063.798754,6003.797099,2,1,1.000014305,4.076620102,1.667501459,0
6073.80354,6013.801885,2,1,0.999833703,4.078076839,1.670280003,0
6083.807344,6023.805689,2,1,0.999653101,4.079695702,1.673058254,0
6093.816961,6033.815306,2,1,0.999833703,4.081314564,1.675838136,0
6103.82174,6043.820085,2,1,1.000014305,4.082933426,1.678616695,0
6113.826549,6053.824894,2,1,0.999833703,4.084552288,1.681395251,0
6123.830817,6063.829162,2,1,0.999653101,4.086009502,1.684173591,0
6133.842884,6073.841229,2,1,0.999833703,4.087790012,1.686954147,0
6143.8467,6083.845045,2,1,0.999833703,4.089247227,1.689732421,0
6153.850978,6093.849323,2,1,0.999833703,4.090866089,1.692510764,0
6163.863176,6103.861521,2,1,0.999833703,4.092484951,1.69529136,0
6173.86788,6113.866225,2,1,0.999833703,4.093941689,1.698069927,0
6183.870181,6123.868526,2,1,0.999653101,4.095560551,1.700847778,0
6193.870598,6133.868943,2,1,0.999653101,4.097179413,1.703625101,0
6203.874376,6143.872721,2,1,1.000014305,4.098798275,1.70640333,0
6213.87671,6153.875055,2,1,0.999833703,4.100417137,1.709181185,0
6223.887802,6163.886147,2,1,0.999653101,4.102035999,1.711961487,0
6233.891602,6173.889947,2,1,0.999833703,4.103654861,1.714739788,0
6243.895498,6183.893843,2,1,0.999653101,4.105273724,1.717518091,0
6253.90603,6193.904375,2,1,0.999653101,4.106730938,1.720298216,0
6263.91181,6203.910155,2,1,0.999833703,4.1083498,1.723077023,0
6273.915577,6213.913922,2,1,0.999833703,4.11013031,1.725855288,0
6283.924293,6223.922638,2,1,0.999833703,4.111749172,1.728634933,0
6293.929044,6233.927389,2,1,0.999833703,4.113368034,1.731413437,0
6303.93283,6243.931175,2,1,0.999653101,4.114986897,1.734191664,0
6313.94252,6253.940865,2,1,0.999833703,4.116767406,1.736971564,0
6323.946338,6263.944683,2,1,0.999653101,4.118224621,1.739749803,0
6333.950158,6273.948503,2,1,0.999833703,4.120005131,1.742528064,0
6343.959845,6283.95819,2,1,0.999833703,4.121623993,1.745307941,0
6353.963548,6293.961893,2,1,0.999833703,4.123242855,1.748086195,0
6363.968351,6303.966696,2,1,0.999653101,4.124700069,1.750864743,0
6373.977011,6313.975356,2,1,0.999833703,4.126480579,1.753644361,0
6383.980792,6323.979137,2,1,0.999833703,4.128099442,1.756422636,0
6393.984614,6333.982959,2,1,0.999833703,4.129880428,1.75920084,0
6403.994244,6343.99259,2,1,0.999653101,4.131337166,1.761980685,0
6413.999053,6353.997398,2,1,0.999833703,4.133118153,1.764759201,0
6424.002849,6364.001194,2,1,0.999653101,4.134898663,1.767537435,0
6434.014481,6374.012826,2,1,0.999833703,4.136517525,1.770317884,0
6444.018252,6384.016597,2,1,0.999833703,4.138298512,1.773096148,0
6454.023011,6394.021356,2,1,0.999833703,4.139917374,1.775874666,0
6464.03171,6404.030055,2,1,0.999833703,4.141860008,1.778654313,0
6474.035478,6414.033823,2,1,0.999833703,4.143316746,1.781432581,0
6484.039358,6424.037703,2,1,0.999833703,4.144935608,1.78421086,0
6494.047962,6434.046307,2,1,0.999653101,4.146716595,1.786990453,0
6504.052728,6444.051073,2,1,0.999833703,4.148659229,1.789768994,0
6514.055552,6454.053897,2,1,0.999472499,4.150115967,1.792546925,0
6524.064224,6464.062569,2,1,0.999833703,4.151896954,1.795326503,0
6534.068018,6474.066363,2,1,0.999833703,4.153515816,1.798104745,0
6544.07185,6484.070195,2,1,0.999833703,4.155296326,1.800882991,0
6554.082452,6494.080797,2,1,0.999833703,4.157077312,1.803663134,0
6564.086263,6504.084608,2,1,0.999653101,4.158696175,1.806441382,0
6574.090042,6514.088387,2,1,0.999833703,4.160476685,1.809219561,0
6584.101655,6524.100001,2,1,0.999653101,4.162257671,1.811999989,0
6594.105454,6534.103799,2,1,0.999653101,4.164038181,1.814778263,0
6604.109265,6544.10761,2,1,0.999653101,4.165657043,1.817556533,0
6614.117931,6554.116276,2,1,0.999833703,4.16743803,1.820336135,0
6624.121776,6564.120121,2,1,0.999833703,4.169056892,1.823114404,0
6634.125561,6574.123906,2,1,0.999833703,4.170999527,1.825892598,0
6644.13616,6584.134505,2,1,0.999833703,4.172618389,1.828672755,0
6654.139981,6594.138326,2,1,0.999653101,4.174561024,1.831451017,0
6664.14378,6604.142125,2,1,0.999653101,4.176179886,1.83422922,0
6674.153474,6614.151819,2,1,0.999472499,4.177960396,1.837009127,0
6684.15728,6624.155625,2,1,0.999833703,4.179741383,1.839787357,0
6694.161007,6634.159352,2,1,0.999833703,4.181360245,1.842565565,0
6704.171654,6644.169999,2,1,0.999653101,4.183302879,1.845345736,0
6714.175439,6654.173784,2,1,0.999833703,4.184921741,1.848124005,0
6724.17929,6664.177635,2,1,0.999833703,4.186864376,1.850902276,0
6734.189868,6674.188213,2,1,0.999833703,4.188483238,1.853682413,0
6744.193679,6684.192024,2,1,0.999833703,4.190425873,1.856460678,0
6754.197472,6694.195817,2,1,0.999833703,4.192206383,1.85923891,0
6764.207118,6704.205463,2,1,0.999653101,4.194149017,1.862018765,0
6774.210954,6714.209299,2,1,0.999833703,4.195929527,1.864797044,0
6784.215748,6724.214093,2,1,1.000014305,4.197710514,1.867575572,0
6794.228291,6734.226636,2,1,0.999833703,4.199491024,1.870356258,0
6796.399202,6736.397547,2,1,0.999833703,4.200138569,1.870959153,0
6806.403249,10.00387778,3,1,0.974187195,4.199814796,1.87369643,0
6816.40698,20.00760816,3,1,0.953417122,4.199653149,1.876373945,0
6826.41563,30.01625857,3,1,0.934272528,4.199814796,1.878997851,0
6836.419455,40.02008368,3,1,0.916392207,4.199653149,1.881568914,0
6846.423225,50.02385326,3,1,0.899234354,4.199653149,1.884091342,0
6856.434832,60.03546035,3,1,0.88279891,4.199814796,1.886568854,0
6866.438632,70.03926049,3,1,0.86672467,4.199814796,1.888999053,0
6876.442429,80.04305751,3,1,0.851011693,4.199653149,1.891385374,0
6886.454035,90.0546639,3,1,0.836021125,4.199653149,1.893730995,0
6896.45783,100.0584591,3,1,0.821211159,4.199653149,1.896033814,0
6906.462622,110.063251,3,1,0.807484806,4.199814796,1.898297139,0
